case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,case_violtn_cnt,latitude,longitude
1625914,"American Masonry & Supply, Inc","American Masonry & Supply, Inc.",4550 W. Fulton,Chicago,IL,60624,8,41.8804,-87.7223
1631050,"E. King Construction Co., Inc.","E. King Construction Co., Inc.",3865 W. Columbus Ave,Chicago,IL,60652,0,41.7378165,-87.7180994
1631054,Truck King Hauling Contractors,"Truck King Hauling Contractors, Inc.",4722 S Spaulding Ave,Chicago,IL,60632,3,41.8067876,-87.7063676
1637997,Jernberg Industries,"Jernberg Industires, LLC",328 West 40th Place,Chicago,IL,60609,1,41.8209033,-87.6335297
1568858,Carmelas,"Cancun Taqueria, Inc",1206 W. Lawrence Ave.,Chicago,IL,60640,7,41.9691029,-87.6605763
1599753,Pete's Pizza,Suparossa on Western S Corp,3737 N. Western,Chicago,IL,60618,13,41.9464,-87.7042
1608047,Parliament Builders,"Parliament Builders, Inc.",4455 S. Knox,Chicago,IL,60623,71,41.849,-87.7157
1608124,Calo Ristorante,"Calo Lounge, Inc",5343 N. Clark St.,Chicago,IL,60640,24,41.9793399,-87.6679443
1608125,Sun Wah Bar B Que,"Sun Wah Bar-B-Q, CO. Inc",5041 N. Broadway,Chicago,IL,60640,14,41.9740612,-87.659696
1608411,JVS,Jewish Vocational Services,216 N. Jackson,Chicago,IL,60606,8,41.8868,-87.6386
1619104,"Solutions Service Systems, Inc.","Solutions Service Systems, Inc.",4852 S Harding Ave,Chicago,IL,60632,33,41.8045292,-87.7225451
1623287,"Art Construction, Inc","Art Construction, Inc",1427 W Huron,Chicago,IL,60642,4,41.9008,-87.6528
1635893,Cook County Juvenile Detention Center,Cook County Juvenile Temporary Detention Cent,1100 S. Hamilton Ave,Chicago,IL,60612,1,41.8674791,-87.6804067
1638054,Cook County Youth Detention Center,Cook County Juvenile Temporary Detention Cent,1100 S. Hamilton,Chicago,IL,60612,1,41.8805,-87.6873
1620703,Don Churro,"El Moro De Letran Churros & Bakery, Inc.",1626 S. Blue Island,Chicago,IL,60608,1,41.8515,-87.6694
1620704,Hogan's Motel Inc,"Kiki Enterprises, Inc. D/B/A Hogan's Motel",8903 S. Ashland Ave,Chicago,IL,60620,0,41.7316374,-87.6627019
1541666,Gorski Construction & Remodeling,Gorski Construction & Remodeling Co,4343 S Kilpatrick,Chicago,IL,60632,16,41.8093,-87.7052
1569321,LaSalle Power Company,Lalos 500 llc,500 N. LaSalle,Chicago,IL,60654,28,41.8923,-87.6373
1600208,"Santilli Law Group, Ltd","Santilli Law Group, Ltd",111 W Washington,Chicago,IL,60602,15,41.8829,-87.6321
1600210,"Behavioral Interventions (BI), Inc",B.I. Incorporated,"820 W. Jackson Blvd, suite 240",Chicago,IL,60607,0,41.878008,-87.647924
1628990,Prospective Plumbing,"Prospective Plumbing, Corp.",3407 N. Newcastle,Chicago,IL,60634,7,41.9463,-87.8061
1631380,The Blackstone Group,The Blackstone Group Inc,360 N. Michigan Ave Suite 1610,Chicago,IL,60602,0,41.88447,-87.624451
1633699,"White Cap Nursing, Inc.","White Cap Nursing, Inc",2600 S. Michigan Ave,Chicago,IL,60616,1,41.8454129,-87.6241035
1653324,Frontera Grill,Frontera Grill Inc.,445 N. Clark,Chicago,IL,60654,1,41.8923,-87.6373
1571111,"Structure Designs, Inc.","Structure Designs, Inc.","309 W. Washington, Suite 325",Chicago,IL,60606,2,41.8868,-87.6386
1623506,Jack's Bar & Grill,"Big Onion Tavern Group, LLC",3511 N. Clark St,Chicago,IL,60657,13,41.9460945,-87.655232
1623538,Tango Sur,"Tango Sur, Inc.",3763 N Southport Ave,Chicago,IL,60613,11,41.9500104,-87.6639877
1686707,Diamond Waste & Recycling,Diamond Waste & Recycling Corp.,8149 S. Wallace St,Chicago,IL,60620,4,41.7457424,-87.6391396
1586195,La Baguette Bakery,"La baguette North, Inc.",5712 N. Clark Street,Chicago,IL,60660,24,41.9857936,-87.6694502
1623801,Gilmart,Gilmart,5050 S. Archer Ave,Chicago,IL,60632,22,41.8014732,-87.7264229
1629231,"Triple A Truck and Trailer Repair, Inc","Triple A Truck and Trailer Repair, Inc",2648 W 50TH ST,Chicago,IL,60632,6,41.8029622,-87.6900341
1634012,NELSON,"The Nelson Midwest Operating Company, LLC","55 W Wacker Dr, Ste 600",Chicago,IL,60601,1,41.888111,-87.622359
1640695,Raekwon's Scholastic Daycare Academy,Raekwon's Scholastic Daycare Academy,211-215 79th St,Chicago,IL,60620,6,41.749128,-87.7424259
1649830,Velasquez and Sons 79th Street,"C-Convertors, Inc.",1447 E. 79th Street,Chicago,IL,60619,13,41.7512568,-87.5886909
1649855,Velasquez and Sons Mufflers for Less Stoney,Payton Corporation VII,9258 S. Stony Island Avenue,Chicago,IL,60617,20,41.7262579,-87.5857758
1526059,C-House,Town House Chicago LLC,166 E. Superior,Chicago,IL,60611,5,41.8971,-87.6223
1530852,LKQ Corporation,LKQ Corporation,120 N. LaSalle Street Suite 3300,Chicago,IL,60602,960,41.883862,-87.632424
1760400,"RPI Business Co., Inc.","RPI Business Company, Inc.",2501 S. Rockwell St,Chicago,IL,60608,1,41.8462263,-87.6897558
1647393,Superior Hand Car Wash (Harlem),K&L Superior Corporation,3104 N. Harlem,Chicago,IL,60634,0,41.9463,-87.8061
1652139,"Provest Realty Services, Inc","Provest Realty Services, Inc","1751 W. Howard, #D",Chicago,IL,60625,0,41.9703,-87.7042
1652140,Europa Books,"Midwest European Publishing, Inc.",832 N. State Street,Chicago,IL,60610,2,41.8976392,-87.6283786
1482239,JMB Construction,"JMB Construction, Inc",3706 W. George,Chicago,IL,60618,26,41.933616,-87.7203555
1527047,Mary's Cafe,G & T Food Services Inc.,215 E. Grand,Chicago,IL,60611,0,41.8971,-87.6223
1684402,"Pevex Plumbing, Inc.","Pevex Plumbing, Inc.",6517 W. Highland Ave,Chicago,IL,60631,0,41.9961956,-87.7906588
1592268,La Candelaria Jewelry,"La Candelaria Jewelry, Inc",1646 W. 47th Street,Chicago,IL,60609,19,41.8086724,-87.6665736
1652293,Wowzers,"Wowzers, llc",22 West Ontario,Chicago,IL,60611,5,41.8971,-87.6223
1629227,Ocius,"Ocius, LLC",651 W Washington Blvd,Chicago,IL,60661,20,41.8832247,-87.6717945
1652051,La Estrella Supermercado (65th St),Gabs Danilu Incorporated,6540 S. Pulaski Rd,Chicago,IL,60629,4,41.7737036,-87.7230124
1655336,Morelia Supermarket No1,"Morelia Supermarket, Inc.",7300 N. Western Ave,Chicago,IL,60645,1,42.0050245,-87.6900711
1631189,Best Value Auto Body Supply,Best Value Auto Body Supply Inc.,4425 W. 16th Street,Chicago,IL,60623,30,41.8586417,-87.735116
1563921,Jiffy Lube,"BJKJ Enterprises, Inc.",5401 N. Lincoln Ave.,Chicago,IL,60625,3,41.9798067,-87.6924668
1552171,Water Tower Realty Management,Water Tower Realty Management,415 N LaSalle,Chicago,IL,60610,76,41.9033,-87.6336
1586213,"ARI Enterprises, LLC dba Camelot Motel","ARI Enterprises, LLC","9118 S, Cottage Grove",Chicago,IL,60619,0,41.7458,-87.6054
1641410,Amber Inn,Amber Inn,3901 S. Michigan Ave,Chicago,IL,60653,4,41.8230889,-87.622953
1654695,Al's Beef,"We Got the Beef, Inc",601 W. Adams,Chicago,IL,60611,0,41.8971,-87.6223
1659178,Walsh RMA Joint Venture,Walsh RMA Joint Venture,929 West Adams Street,Chicago,IL,60607,1,41.8790896,-87.6500193
1570626,Pan-Oceanic Engineering,"Pan-Oceanic Engineering Co., Inc.","8501 W Higgins Rd, Ste 630",Chicago,IL,60631,2,41.982595,-87.816839
1648490,"Loyalty Before Royalty, LLC","Loyalty Before Royalty, LLC",516 W. 128th St,Chicago,IL,60628,2,41.6616926,-87.6342535
1659887,Torres-Omar Jewelry,"Torres Enterprises, INC",2624 N. Milwaukee,Chicago,IL,60647,2,41.9209,-87.7043
1633988,ML Group LLC,"ML Group ,LLC",1507 E 53rd St,Chicago,IL,60615,38,41.7994652,-87.5887034
1669442,Fiesta Mexicana,"Lumts, Inc",2423 N. Lincoln,Chicago,IL,60614,25,41.9229,-87.6483
1542628,International Detective & Protective Service,International Detective & Protective Service,11446 S. Halsted,Chicago,IL,60628,56,41.6934,-87.6243
1659955,Metropolitan Water Reclamation District,Metropolitan Water Reclamation District,100 E. Erie St.,Chicago,IL,60611,1,41.8943577,-87.6250799
1572956,RJE Construction,"RJE Construction, Inc.",3926 W. 6lst Place,Chicago,IL,60629,25,41.7781,-87.7069
1477914,AT&T,AT & T,2401 W. Grace,Chicago,IL,60618,1,41.9464,-87.7042
1653327,Phil Stephani's 437 Rush,"437 Rush, LLC",437 Rush St.,Chicago,IL,60611,2,41.8971,-87.6223
1653329,Everest,"One Fin, LLC.",440 S. LaSalle St.,Chicago,IL,60605,0,41.8713,-87.6277
1510843,Las Islas Marias,Las Islas Marias Inc.,5401 S. Pulaski Road,Chicago,IL,60632,28,41.7948943,-87.7229185
1649081,Jaks Tap,"901 Jackson, LLC",901 W Jackson,Chicago,IL,60607,15,41.8721,-87.6578
1591088,MIM Installation Inc.,"MIM Installations, Inc",2053 W. 69th St,Chicago,IL,60629,19,41.7682057,-87.6757075
1464259,Budget Rent-a-Car,"Budget Rent A Car System, Inc",580 Bessie Coleman Dr.,Chicago,IL,60660,0,41.9947297,-87.8857212
1448113,City of Chicago- Department of Police,"City of Chicago, Department of Police",3510 S. Michigan,Chicago,IL,60615,0,41.8022,-87.6006
1649063,K-SP Construction Inc,"K-SP Construction, Inc",2729 W. Devon Ave,Chicago,IL,60659,2,41.997439,-87.698189
1390237,ATA Airlines,"ATA Airlines, Inc.",Midway Airport,Chicago,IL,60638,1,41.7814,-87.7705
1653328,Tru,"Phase Once, LLC",676 N. St. Claire,Chicago,IL,60611,1,41.8971,-87.6223
1644682,Ameri Laser Center,"Ameri-Laser Center 1, Inc.",1945 W. Wilson Avenue,Chicago,IL,60640,7,41.9648239,-87.678643
1649291,Creme de la Creme,"Creme de la Creme (Lincoln Park), Inc.",2230 N. Dominick Street,Chicago,IL,60614,26,41.9217018,-87.6664379
1678632,"Eleven MR, LLC","Eleven MR, LLC",626 W Randolph,Chicago,IL,60661,5,41.8814,-87.643
1454682,Square Kitchen,"Square Kitchen, LLC",2747 N. Lincoln Avenue,Chicago,IL,60614,15,41.9318526,-87.6572273
1644750,Bolts Design - Weinbrenners payee (Hot goods),"Bolts Design, Inc.",4534 W. North Ave.,Chicago,IL,60639,18,41.9101364,-87.7402087
1644798,Billy Goat Inn (Near United Center),"Billy Goat Inn, Inc.",1535 W. Madison Street,Chicago,IL,60607,1,41.8811758,-87.6658828
1644801,Billy Goat Tavern Navy Pier,"Billy Goat North II, Inc",700 E Grand Ave,Chicago,IL,60611,4,41.891992,-87.6141243
1675247,"Morelia Supermarket #2, Inc.","Morelia Supermarket #2, Inc.",4833 W. Diversey,Chicago,IL,60639,3,41.9202,-87.7535
1670752,Chicago Transit Authority,Chicago Transit Authority,642  N. Pulaski Rd,Chicago,IL,60624,1,41.8926969,-87.7307045
1670755,Chicago Transit Authority,Chicago Transit Authority,1845 W. 74th St.,Chicago,IL,60636,0,41.7594647,-87.6694293
1670756,Chicago Transit Authority,Chicago Transit Authority,1825 W. 74th St.,Chicago,IL,60636,0,41.7594653,-87.6693732
1572513,Saffron Indian Cuisine,Saffron Enterprises Limited,5801 S Ellis Ave,Chicago,IL,60637,0,41.7924852,-87.6010478
1711516,Gioco Restaurant,"Boutique Hospitality, LLc",1312 S. Wabash,Chicago,IL,60605,4,41.8713,-87.6277
1592984,"KCR Maintenance, Inc.","KCR Maintenance, Inc.","636 N. Orleans Street, Suite 350",Chicago,IL,60654,1,41.89356,-87.637091
1697097,Chicago Specialty Gardens,"Chicago Specialty Gardens, Inc","1765 N. Elston Ave, Suite 203",Chicago,IL,60642,1,41.913673,-87.664255
1664046,Parliament Builders,"Parliament Builders, Inc.",4455 S Knox,Chicago,IL,60632,0,41.8093,-87.7052
1439190,Subway #23929,"NISHA Food, Inc.",2300 N. Milwaukee,Chicago,IL,60647,4,41.9209,-87.7043
1688146,Chicago Transit Authority,Chicago Transit Authority,5419 W. Armstrong,Chicago,IL,60646,0,41.993,-87.7596
1688154,Carr's Honda,DBC Corporation,6600 N. Western Ave,Chicago,IL,60618,10,42.0017763,-87.690484
1669007,Chicago Transit Authority,Chicago Transit Authority,1815 West  74th Street,Chicago,IL,60636,0,41.7585556,-87.6697708
1649105,"Habilitative Systems, Inc.","Habilitative Systems, Inc.",415 S. Kilpatrick Ave.,Chicago,IL,60644,60,41.8745901,-87.7423342
1660237,Discount Meat & Produce Fresh Market,Discount Meat Company,341 W. 79th St,Chicago,IL,60686,10,41.8756,-87.6378
1671156,"Jernberg Industries, Inc.","Jernberg Industries, , Inc",328 W 40th PL,Chicago,IL,60609,6,41.8209033,-87.6335297
1671158,Chicago Transit Authority,Chicago Transit Authority,1702 E. 103rd St.,Chicago,IL,60617,0,41.7098592,-87.5813758
1442779,Career Staff Unlimited,Career Staff Unlimited,444 N. Wells St.,Chicago,IL,60610,1,41.8905858,-87.6343917
1655581,Shop & Save Market/Chicago,Archer Advisors LLC,5829 S. Archer Ave,Chicago,IL,60638,1,41.7956663,-87.7592715
1688917,Chicago Transit Authority,Chicago Transit Authority,358 S. Kedzie,Chicago,IL,60612,0,41.8764884,-87.7061021
1387046,Metropolitan Limousine,"Metropolitan Limousine, Inc",845 N. Michigan Avenue,Chicago,IL,60611,18,41.8981234,-87.6229146
1649837,Velasquez Mufflers for Less Vincennes,Payton Corporation IV,8234 S. Vincennes,Chicago,IL,60620,11,41.7411,-87.6543
1649841,Velasquez and Sons Berwyn,La Estacion Corp VI,6440 W. Ogden Ave.,Chicago,IL,60617,4,41.8669499,-87.6833474
1649854,Velasquez and Sons Mufflers for Less Archer,Payton Corp IX,5317 Archer Avenue,Chicago,IL,60632,31,41.8093,-87.7052
1660784,Al's #1 Italian Beef,Garfield Beef Inc.,5441 S. Wentworth,Chicago,IL,60609,6,41.8097,-87.6533
1681283,The Nurse Source,The Nurse Source,6160 N Cicero Suite 124,Chicago,IL,60646,2,41.993,-87.7596
1681287,Chicago Housing Authority,Chicago Housing Authority,60 E Van Buren,Chicago,IL,60605,0,41.8713,-87.6277
1642038,Bolts Design,"Bolts Design, Inc",4534 W. North Avenue,Chicago,IL,60639,31,41.9101364,-87.7402087
1650712,ABM Janitorial Services-North Central,"ABM Janitorial Services - North Central, Inc","180 N LaSalle Street, Suite 1700",Chicago,IL,60601,2,41.885251,-87.632354
1643903,Pepe's Restaurant,Harlem Avenue Pepe's Inc.,4610 N. Harlem,Chicago,IL,60656,6,41.9735,-87.8658
1644470,Yolk Streeterville,"Kpokos IV, Inc.",355 E. Ohio Street,Chicago,IL,60611,10,41.8919959,-87.6179965
1661665,Habilitative Systems,"Habilitative Systems, Inc.",415 S. Kilpatrick,Chicago,IL,60644,95,41.891103,-87.743103
1568599,"Braz Trans, Inc","Braz Trans, Inc.",2801 E. 104th St.,Chicago,IL,60617,4,41.70631,-87.558619
1776876,"Allcity Cleaning & Maintenance Services, Inc.","Allcity Cleaning & Maintenance Services, Inc.",3216 N. Oriole Ave,Chicago,IL,60634,0,41.9385457,-87.8167978
1690199,3600 Condo Association,3600 Condominium Association,3600 N Lake Shore Dr,Chicago,IL,60613,4,41.949038,-87.6443615
1690288,Christy Webber Landscapes,Christy Webber & Co,2900 W. Ferdinand St.,Chicago,IL,60612,0,41.8900283,-87.7000618
1690377,Mexico Sons Muffler and Brakes,"MGD Mufflers, Inc.",5700 S. Western Ave.,Chicago,IL,60636,0,41.7900167,-87.6843549
1662426,Holiday Inn Express Magnificent Mile,HCP Oxford OBG Cass Property Company LLC,640 N. Wabash,Chicago,IL,60611,0,41.8971,-87.6223
1544137,New World Laundry,Fletcher Laundry I,6049 S Halsted,Chicago,IL,60621,1,41.775,-87.6421
1563915,Jiffy Lube,"BJKJ Enterprises, LLC",2401 N. Austin Ave.,Chicago,IL,60639,7,41.9240639,-87.7754737
1646178,Stroger Hospital,Cook County Government,1801 W Harrison,Chicago,IL,60610,11,41.9033,-87.6336
1652666,Parliament Builders,"Parliament Builders, Inc.",4455 S Knox,Chicago,IL,60632,7,41.8093,-87.7052
1672818,Chicago Transit Authority,Chicago Transit Authority,642 N Pulaski,Chicago,IL,60624,0,41.8804,-87.7223
1647927,Talx ( A division of Equifax),"Talx UCM Services, Inc.",5519 N. Cumberland #1002,Chicago,IL,60656,5,41.9735,-87.8658
1635461,Diamond Waste & Recycling,Diamond Waste & Recycling Corporation,8149 S. Wallace St,Chicago,IL,60620,5,41.7457424,-87.6391396
1666333,Chicago State University,Board of Trustees of Chicago State University,9501 S King Dr Adm. 203,Chicago,IL,60628,0,41.685832,-87.61317
1669945,Dearborn Wholesale Grocers,"Dearborn Wholesale Grocers, Inc.",2801 S. Western Ave.,Chicago,IL,60608,2,41.840401,-87.6835193
1669951,Blackie's Restaurant,"Thomas Liquors, Inc.",755 S Clark Street,Chicago,IL,60605,2,41.872428,-87.6304237
1673066,"5 T Construction, Inc.","5 T Construction, Inc.",647 E. 75th St 1st Floor,Chicago,IL,60619,0,41.758528,-87.608447
1682892,Bridgeport pharmacy,Bridgeport Pharmacy Inc,3201 S Wallace Street,Chicago,IL,60616,1,41.8360756,-87.6410999
1669321,Chicago Transit Authority,Chicago Transist Authority,1702 E. 103rd,Chicago,IL,60617,0,41.7257,-87.556
1669323,Chicago Transit Authority,Chicago Transit Authority,7700 S. Vincennes,Chicago,IL,60620,1,41.7411,-87.6543
1658888,The  Haymarket Center,McDermott Center,120 Sangamon,Chicago,IL,60607,12,41.8836768,-87.6510288
1691840,Archer Western/De Maria JV II,Archer Western/DeMaria Joint Venture II,929 W. Adams Street,Chicago,IL,60607,3,41.8790896,-87.6500193
1601012,ACORN Housing Corp.,Affordable Housing Centers of America (AHCOA),"209 W. Jackson Blvd., Ste. 301",Chicago,IL,60606,0,41.878184,-87.634514
1696212,"April Fresh & Pro Cleaning Services, Inc","April Fresh & Pro Cleaning Services, Inc",5009 N. Meade,Chicago,IL,60630,0,41.9699,-87.7603
1696214,Tierra Caliente Restaurant,"Tierra Caliente, Inc.",4070 S. Archer Ave,Chicago,IL,60632,2,41.8196717,-87.6955428
1653968,Best Value Auto Body Supply,Best Value Auto Body Supply Inc.,4425 W. 16th Street,Chicago,IL,60623,3,41.8586417,-87.735116
1666718,Chicago Transit Authority,Chicago Transit Authority,3112 W. Foster Ave,Chicago,IL,60625,0,41.9761227,-87.7069411
1741690,Chicago Staging Inc/ Chicago Scaffolding Inc,Chicago Staging Inc.,4824 W. Lake St,Chicago,IL,60644,17,41.8867491,-87.7461756
1683309,Rainbow Beach Extended Care,Rainbow Beach QOC LLC,7325 S. Exchange Ave.,Chicago,IL,60649,1,41.7621383,-87.5625119
1654114,Herron Development Company,Herron Development Company,141 South Central,Chicago,IL,60644,0,41.8829,-87.7582
1659574,City of Chicago Department of Finance,City of Chicago Department of Finance,121 N. La Salle,Chicago,IL,60604,2,41.8785,-87.633
1670545,Chicago Transit Authority,Chicago Transit Authority,1845 W. 74th St,Chicago,IL,60636,0,41.7594647,-87.6694293
1663095,Abraham Lincoln Center,Abraham Lincoln Center,3858 S. Cottage Grove,Chicago,IL,60653,92,41.8196,-87.6126
1573032,USPS,United States Postal Service,9308 S Chicago Ave,Chicago,IL,60617,0,41.7257,-87.556
1709269,Ted's Auto Clinic,Ted's Auto Clinic,7850 W. Addison Ave,Chicago,IL,60634,1,41.9463,-87.8061
1709270,Augusta & Paulina Auto Service,Augusta & Paulina Service Station,1700 W. Augusta Blvd,Chicago,IL,60622,0,41.8999678,-87.6700041
1716512,A&G Fresh Market,A & G Fresh Market Inc.,5630 W. Belmont Ave,Chicago,IL,60634,1,41.9388456,-87.7679656
1716513,Carnicerias Jimenez,Carnicerias Jimenez Inc,4204 W. North Ave,Chicago,IL,60639,1,41.910128,-87.7315905
1716515,Devon Market,Devon Market,1440 W. Devon Ave,Chicago,IL,60626,0,41.9983237,-87.6671174
1716517,Gene's Sausage Shop/Belmont,"Gene's Sausage Shop and Delicatessen, Inc",5330 W. Belmont Ave,Chicago,IL,60634,2,41.9389042,-87.7602718
1666328,Chicago Transit Authority,Chicago Transit Authority,5419 W Armstrong,Chicago,IL,60617,0,41.7257,-87.556
1688629,Chicago Transit Authority,Chicago Transit Authority,1704 E. 103rd St.,Chicago,IL,60619,0,41.7079077,-87.5829892
1626157,United Airlines,United Continental Inc,77 W Wacker Dr. Floor 16,Chicago,IL,60601,0,41.888331,-87.624473
1721637,Devon Market LLC,Devon Market LLC,1440 W Devon Avenue,Chicago,IL,60626,3,41.9983237,-87.6671174
1703155,Diamond Waste & Recycling Corp,Diamond Waste & Recycling Corp,8149 S. Wallace St.,Chicago,IL,60620,2,41.7457424,-87.6391396
1717108,Delgado's Auto Service,"Delgado's Auto Service, Inc",1831 N. Western Ave,Chicago,IL,60647,2,41.9149024,-87.6870093
1717113,Lucas Tire and Auto Care Center,Vehicle Alignment Brake & Tires Inc.,3501 N. Western Ave,Chicago,IL,60618,1,41.9451861,-87.687832
1717167,Exelon,Exelon Corporation,"10 S. Dearborn, 48th Floor",Chicago,IL,60680,0,41.8119,-87.6873
1673153,Monroe Pavilion Health Center,Monroe Pavilion and Treatment Center,1400 W. Monroe,Chicago,IL,60607,20,41.8721,-87.6578
1673415,Chicago Transit Authority,Chicago Transit Authority,358 S. Kedzie,Chicago,IL,60612,0,41.8764884,-87.7061021
1706742,Chicago Transit Authority,Chicago Transit Authority,567 W. Lake St,Chicago,IL,60661,1,41.8852745,-87.6423424
1717264,"Trilogy, Inc.","Trilogy, Inc",1400 W. Greenleaf Ave,Chicago,IL,60626,1,42.0093652,-87.6997669
1673937,Glen Elston Nursing and Rehab Centre,"Glen Elston Nursing and Rehab Centre, LTD",4340 N. Keystone Ave.,Chicago,IL,60641,47,41.9603329,-87.7298323
1691028,Lindo Michoacan,"Lindo Michoacan, Inc.",3142 W. Lawrence,Chicago,IL,60625,118,41.9703,-87.7042
1703468,Central Plaza Residential Care Home,B&D Hotel Corporation,321 N Central,Chicago,IL,60644,31,41.8829,-87.7582
1703470,"Lambent Risk Management Services, Inc","Lambent Risk Management Services, Inc","1 N. LaSalle, 35th floor",Chicago,IL,60602,4,41.8829,-87.6321
1706901,Midway Moving Storage,"MIdway Moving & Storage, Inc.",4100 W. Ferdinand St.,Chicago,IL,60624,4,41.8908531,-87.7283891
1730819,All Tech Auto Repair,"All Tech Auto & Truck Repair, Inc.",3635 N. Kedzie Ave,Chicago,IL,60618,0,41.9477507,-87.7074983
1676615,Mariscos El Veneno #2,Mariscos El Veneno #2 Corp,6835 S. Pulaski Rd,Chicago,IL,60629,15,41.7684773,-87.7221526
1699149,Help at Home,"Statewide HealthCare Services, Inc.","1 N. State St., Suite 800",Chicago,IL,60602,1,41.882601,-87.627853
1710445,Farmers Food Basket,Quality Super Food Inc.,832 E 63rd ST,Chicago,IL,60637,2,41.7808585,-87.6049233
1717629,Home Run Inn Pizza (31st),"Home Run Inn, Inc.",4254 W. 31st St,Chicago,IL,60623,0,41.8368901,-87.7309042
1719835,Gene's Sausage Shop & Delicatessen,"AYGD Meats, Inc.",4750 N. Lincoln Ave,Chicago,IL,60625,2,41.967796,-87.6882998
1699506,Cleaning Group Inc/Spotless Cleaning Service,Cleaning Group inc.,3044 W. Belmont Ave.,Chicago,IL,60618,0,41.9396512,-87.7044861
1629909,Zacatacos,"Zacatacos, Inc",5925 S Pulaski Rd,Chicago,IL,60629,40,41.7851583,-87.722621
1692228,Gaylord Restaurant - Chicago,"Gaylord India Restaurant, Inc",100 E Walton St,Chicago,IL,60611,12,41.9002718,-87.6251719
